parcelid,xcoord_p,ycoord_p,long,lat,sqft_p,taz_p,lutype_p,hh_p,stugrd_p,stuhgh_p,stuuni_p,empedu_p,empfoo_p,empgov_p,empind_p,empmed_p,empofc_p,empret_p,empsvc_p,empoth_p,emptot_p,parkdy_p,parkhr_p,ppricdyp,pprichrp
4206,1796459,620174,-86.5819016,36.0357018,221442,864,1,27.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4207,1796593,621697,-86.5814972,36.0399017,298248,864,1,42.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4208,1795926,622391,-86.5837021,36.0418015,2489090,864,1,81.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4209,1796341,620973,-86.5822983,36.037899,1216367,864,1,52.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4210,1798452,622335,-86.5752029,36.0415993,378979,864,1,34.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211,1799070,621949,-86.5730972,36.0405998,31699913,864,1,351.55,0,0,0,0,0,0,0,0,0,0,5.23,0,5.23,0,0,0,0
4212,1797748,620875,-86.5774994,36.0376015,1071553,864,1,87.59,0,0,0,0,0,0,0,0,0,0,0,1.76,1.76,0,0,0,0
4213,1797885,622033,-86.5771027,36.0407982,992709,864,1,87.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4214,1797028,622545,-86.5800018,36.0421982,2279338,864,1,132.57,0,0,0,0,0,0,0,0,0,0,2.61,1.41,4.03,0,0,0,0
4215,1800320,626661,-86.5690002,36.0536003,1920822,864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4216,1796953,621836,-86.5802002,36.0402985,36732,864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4217,1792657,625517,-86.594902,36.0503006,3829218,866,1,87.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4218,1795400,624887,-86.5856018,36.0485992,292253,866,1,26.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4219,1794609,626897,-86.5883026,36.0541,536418,866,1,29.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4220,1795284,627014,-86.5859985,36.0545006,937884,866,1,32.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4221,1795013,626298,-86.5868988,36.0525017,15159533,866,1,335.38,0,0,0,0,0.05,0,0,0,10.32,0.05,0,0,10.43,0,0,0,0
4222,1789824,632971,-86.604599,36.0707016,255039,817,1,18.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4223,1790092,634222,-86.6036987,36.0741997,675092,817,1,45.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4224,1789089,634803,-86.6052017,36.0741005,2612306,817,1,229.52,0,0,0,0,1.02,0,0.82,0,23.94,1.02,0,4.18,30.99,0,0,0,0
4225,1789066,633785,-86.6072006,36.0728989,312161,817,1,24.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4226,1788884,632939,-86.6078033,36.0705986,529799,817,1,36.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4227,1788914,632493,-86.6076965,36.0694008,295044,817,1,24.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4228,1788130,632811,-86.6102982,36.0703011,412218,817,1,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4229,1789904,634818,-86.6044006,36.0758018,329921,817,1,21.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4230,1789039,633494,-86.6072998,36.0721016,686329,817,1,52.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4231,1791252,633621,-86.5998001,36.0724983,956447,817,1,76.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4232,1788900,636974,-86.6078033,36.0816994,250636,807,1,15.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4233,1788759,637219,-86.6082993,36.0824013,714829,807,1,35.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4234,1788937,636140,-86.6076965,36.0793991,414246,807,1,24.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4235,1788399,635494,-86.6094971,36.0775986,1132445,807,1,97.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4236,1787607,634931,-86.6120987,36.0760994,3602052,807,1,119.37,0,0,0,0,0,0,3.42,0,17.75,0,0,5.57,26.74,0,0,0,0
4237,1786395,634246,-86.6162033,36.0741997,956743,807,1,46.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4238,1788938,636692,-86.6076965,36.0808983,358212,807,1,15.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4239,1790641,638331,-86.6018982,36.0854988,2228783,811,1,158.75,0,0,0,0,0,0,0.16,0,0.17,0,0,0,0.32,0,0,0,0
4240,1791155,637840,-86.6001968,36.0840988,34471,811,1,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4241,1790671,637007,-86.601799,36.0817986,4010688,811,1,381.21,0,0,0,0,0,0,0.47,0,0.17,0,0,0,0.63,0,0,0,0
4242,1791858,636643,-86.5978012,36.0807991,605210,811,1,35.77,0,0,0,0,0,0.17,2.8,0,2.81,0,0,0,5.77,0,0,0,0
4243,1791188,639448,-86.6000977,36.088501,18287,810,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4244,1795722,636929,-86.5847015,36.0816994,1399723,810,1,73.79,0,0,0,0,9.04,0,1.12,0,0.33,9.04,0,0.55,20.07,0,0,0,0
4245,1794685,638941,-86.5883026,36.0872002,21823840,810,1,164.34,0,0,0,0,34.94,0,4.35,0,0,34.94,1.26,2.13,77.61,0,0,0,0
4246,1795768,637684,-86.5846024,36.0838013,523829,810,1,50.31,0,0,0,0,1.81,0,0.22,0,0.07,1.81,0,0.11,4.01,0,0,0,0
4247,1792341,646809,-86.5963974,36.108799,4631127,801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4248,1791971,645264,-86.5976028,36.1044998,416671,801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4249,1789703,644805,-86.6052017,36.103199,113963,801,1,37.31,0,0,0,0,0,0,0,0,22.01,0,0,0,22.01,0,0,0,0
4250,1791875,646150,-86.5979004,36.1069984,319595,801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4251,1789093,644003,-86.6072998,36.1010017,18381,801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4252,1787486,642575,-86.6127014,36.0970993,376229,801,1,23.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4253,1789360,643960,-86.6063995,36.1008987,127343,801,1,16.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4254,1790557,642640,-86.6023026,36.0973015,6308920,801,1,154.91,0,0,0,0,0,0,0,0,3.14,0,0,7,10.14,0,0,0,0
4255,1788002,643658,-86.6110001,36.1001015,9929928,801,1,201.27,0,0,0,0,0,0,0,0,9.43,0,6.29,0,15.72,0,0,0,0
4256,1789690,645190,-86.6053009,36.1043015,133641,801,1,27.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4257,1789123,644173,-86.6072006,36.1015015,36818,801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4258,1789220,643995,-86.6069031,36.1010017,102407,801,1,16.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4259,1788024,642155,-86.6109009,36.0959015,1500390,801,1,92.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4260,1790601,645712,-86.6022034,36.1057014,117488,801,1,4.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4261,1787464,641346,-86.6128006,36.0937004,349450,801,1,18.09,0,0,0,0,0,0,0,0,0,3.13,0,0,3.13,0,0,0,0
4262,1789961,645009,-86.6044006,36.1038017,193901,801,1,19.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4263,1784726,640164,-86.6220016,36.0904007,838011,801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4264,1789314,642328,-86.6064987,36.0964012,3445716,800,1,152.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4265,1789854,642553,-86.6046982,36.0970001,245569,800,1,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4266,1788865,639437,-86.6080017,36.088501,263294,800,1,0,0,0,0,0.21,3.31,0.21,0,0.21,1.23,13.26,0.41,0,18.83,0,0,0,0
4267,1787840,639885,-86.6115036,36.0896988,1062965,800,1,43.22,0,0,0,0.92,0,0.92,7.39,0.92,5.54,69.6,1.85,0,87.14,0,0,0,0
4268,1788627,641259,-86.6088028,36.0934982,255841,800,1,13.23,0,0,0,0.08,0,0.08,0,0.08,0.49,6.63,0.16,0,7.53,0,0,0,0
4269,1789647,641659,-86.6054001,36.0946007,277356,800,1,13.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270,1788788,640087,-86.6082993,36.0903015,735079,800,1,27.34,0,0,0,0.55,0,0.55,2.46,0.55,3.32,43.09,1.11,0,51.64,0,0,0,0
4271,1788544,642019,-86.6091003,36.0956001,354556,800,1,16.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4272,1788923,642732,-86.6078033,36.0974998,177476,800,1,7.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273,1790078,643445,-86.6039963,36.0994987,393151,800,1,17.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4274,1787602,640627,-86.6122971,36.0917015,1147586,800,1,97.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275,1783993,651459,-86.6247025,36.1213989,288530,836,1,24.53,0,0,0,0,0.1,0,0.02,0,0,0.1,1.72,0,1.95,0,0,0,0
4276,1782599,651080,-86.6294022,36.1203003,179301,836,1,30.67,0,0,0,0,0.05,0,0.01,0,0,0.05,0.86,0,0.97,0,0,0,0
4277,1783723,655358,-86.6257019,36.1320992,7022215,836,1,0,0,0,0,0,0.21,0,0.03,0,0.86,0.21,2.58,0,3.89,0,0,0,0
4278,1784236,653704,-86.6239014,36.1276016,355730,836,1,0,0,0,0,0,0.16,0,0.02,0,0,0.16,0.86,0,1.2,0,0,0,0
4279,1785811,651339,-86.6185989,36.1211014,6612,836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4280,1785575,651225,-86.6194,36.1208,132671,836,1,13.29,0,0,0,0,0.05,0,0.01,0,0,0.05,0.86,0,0.97,0,0,0,0
4281,1785689,650953,-86.6190033,36.1199989,8088,836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4282,1784159,650765,-86.6240997,36.1194992,16852150,836,1,570.42,0,0,0,0,4.61,0,0.72,0,3.44,4.61,48.22,0,61.6,0,0,0,0
4283,1783512,651799,-86.6264038,36.1222992,72169,836,1,22.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4284,1784317,651758,-86.6235962,36.1222,88914,836,1,8.18,0,0,0,0,0.05,0,0.01,0,0,0.05,0.86,0,0.97,0,0,0,0
4285,1782954,651101,-86.6281967,36.1203995,176601,836,1,40.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4286,1790113,664621,-86.6043015,36.1576996,3395211,765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4287,1791419,664898,-86.5998993,36.1585007,2781857,765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4288,1791612,666780,-86.5991974,36.1636009,30767,768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4289,1791209,667211,-86.6006012,36.1647987,17077,768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4290,1791755,666610,-86.5988007,36.1632004,38915,768,1,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4291,1791213,666861,-86.6006012,36.1637993,17091,768,1,32.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4292,1791799,666417,-86.5986023,36.1626015,670884,768,1,88.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4293,1791303,667089,-86.6003036,36.1645012,11954,768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4294,1791242,667698,-86.600502,36.1660995,1706467,768,1,256.8,0,0,0,0,1.02,0,0,0,31.79,1.02,0,1.39,35.23,0,0,0,0
4295,1791525,666971,-86.5995026,36.1641006,58453,768,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4296,1789113,666277,-86.6076965,36.1622009,6833747,766,1,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4297,1785704,664574,-86.6192017,36.1575012,102584,766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4298,1786165,666059,-86.6176987,36.1615982,1654678,766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4299,1789409,667975,-86.6066971,36.1669006,3323937,766,1,397.96,0,0,0,0,1.64,0,0,0,0,1.64,41.61,0.89,45.78,0,0,0,0
4300,1788796,668261,-86.6088028,36.1675987,386009,766,1,0,0,0,0,0,0.26,0,0,0,0,0.26,6.66,0.14,7.32,0,0,0,0
4301,1788152,668018,-86.6110001,36.1669998,206039,766,1,0,0,0,0,0,0.07,0,0,0,0,0.07,1.66,0.04,1.83,0,0,0,0
4302,1786084,666495,-86.6179962,36.1627998,205042,766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4303,1786571,665502,-86.6163025,36.1599998,1881764,766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4304,1789825,668912,-86.6039963,36.1697006,82520,766,1,0,0,0,0,0,0.07,0,0,0,0,0.07,1.66,0.04,1.83,0,0,0,0
4305,1790681,669016,-86.6024017,36.1697998,118188,766,1,0,0,0,0,0,0.07,0,0,0,0,0.07,1.66,0.04,1.83,0,0,0,0
4306,1785833,664124,-86.6187973,36.1562004,11409,766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4307,1792787,666252,-86.5952988,36.1622009,142878,760,1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4308,1792874,666736,-86.5950012,36.1635017,265442,760,1,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4309,1792373,666324,-86.5967026,36.1623993,250348,760,1,9.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4310,1792250,666951,-86.5970993,36.1641006,18022,760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4311,1792731,666522,-86.5954971,36.162899,255897,760,1,13.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4312,1794377,666606,-86.5898972,36.1632004,4382885,760,1,573.81,0,0,0,0,2.05,0,8.39,0,35.92,0,0,9.78,56.14,0,0,0,0
4313,1792373,666735,-86.5967026,36.1635017,28651,760,1,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4314,1823670,627375,-86.4899979,36.0559006,960333,1699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4315,1825367,629597,-86.4842987,36.0620003,2755441,1699,1,14.35,0,0,0,0,0,0,0,0,0,0,8.56,0,8.56,0,0,0,0
4316,1815815,638403,-86.5167007,36.0861015,981730,1699,1,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4317,1817315,636360,-86.5115967,36.0805016,14303414,1699,1,17.22,0,0,0,0,0,0,0,0,0,0,0,12.55,12.55,0,0,0,0
4318,1824472,625254,-86.4871979,36.0500984,16556222,1699,1,10.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4319,1820695,633043,-86.5000992,36.0713997,28139779,1699,1,34.44,0,0,0,0,0,0,0,0,0,0,0,16.14,16.14,0,0,0,0
4320,1814221,657319,-86.5224991,36.1380005,223908,871,1,2.92,0,0,0,0.56,0,0.56,0,0.56,3.38,0,1.13,0,6.19,0,0,0,0
4321,1814163,634168,-86.5223007,36.0744019,1497925,871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4322,1814345,658008,-86.5221024,36.1399002,448080,871,1,3.89,0,0,0,0.75,0,0.75,0,0.75,4.5,0,1.5,0,8.26,0,0,0,0
4323,1822905,636604,-86.4926987,36.0811996,22233492,1704,1,35.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4324,1829160,633175,-86.4714966,36.0718994,588893,1704,1,4.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4325,1816571,641527,-86.5141983,36.0946007,4554669,1704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4326,1827892,633640,-86.4757996,36.073101,934013,1704,1,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4327,1818286,639843,-86.5084,36.0900002,10823867,1704,1,26.69,0,0,0,0,0.63,0,0,0,3.51,0.63,0,7.17,11.94,0,0,0,0
4328,1828715,629059,-86.4729004,36.0606003,34746442,1703,1,88.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4329,1825295,632550,-86.4845963,36.0700989,12657613,1703,1,39.05,0,0,0,0,0,0,0,0,1.06,0,0,0,1.06,0,0,0,0
4330,1827158,629920,-86.4782028,36.0629005,52632,1703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4331,1832871,624578,-86.4588013,36.0483017,46481235,1700,1,70.26,0,0,0,0.21,0,0.21,3.91,0.21,1.27,0,0.42,3.95,10.19,0,0,0,0
4332,1834185,620623,-86.4580994,36.0402985,23247211,1700,1,22.28,0,0,0,0.07,0,0.07,1.24,0.07,0.4,0,0.13,1.25,3.23,0,0,0,0
4333,1835238,627988,-86.4508972,36.0577011,18647471,1700,1,32.56,0,0,0,0.1,0,0.1,1.81,0.1,0.59,0,0.2,1.83,4.72,0,0,0,0
4334,1827194,623105,-86.4779968,36.0442009,9216266,1700,1,2.57,0,0,0,0.01,0,0.01,0.14,0.01,0.05,0,0.02,0.14,0.37,0,0,0,0
4335,1833133,631519,-86.4580002,36.0674019,3190658,2790,1,7.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336,1836463,630761,-86.446701,36.0653,13898795,2790,1,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,1839615,628951,-86.4360962,36.0603981,18100556,2790,1,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4338,1815453,617668,-86.517601,36.0290985,1570541,1613,1,28.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,1811757,621623,-86.5301971,36.0399017,519690,1613,1,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4340,1812091,618257,-86.5289993,36.0307007,943500,1613,1,19.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4341,1812043,619605,-86.5291977,36.0344009,759944,1613,1,26.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4342,1813734,616438,-86.5233994,36.0256996,546890,1613,1,23.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4343,1815872,627728,-86.5164032,36.0567017,1081358,1613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4344,1813645,618214,-86.5236969,36.0306015,1933775,1613,1,26.93,0,0,0,0,11.46,0,0,0,2.2,11.46,0,0,25.12,0,0,0,0
4345,1811018,616514,-86.5326004,36.0259018,11840274,1613,1,103.89,0,0,0,0,22.92,0,0,0,0,22.92,0,0,45.84,0,0,0,0
4346,1816420,624831,-86.5145035,36.0488014,128830602,1613,1,74.39,0,0,0,0,31.52,0,16.01,0,0,31.52,0,0,79.04,0,0,0,0
4347,1812485,615632,-86.5276031,36.0234985,1924269,1613,1,47.45,0,0,0,0,8.6,0,0,0,0.55,8.6,0,0,17.74,0,0,0,0
4348,1810940,619653,-86.5328979,36.0345001,4875827,1613,1,56.43,0,0,0,0,20.06,0,0,0,3.85,20.06,0,0,43.97,0,0,0,0
4349,1809106,617817,-86.5391006,36.0293999,3314987,1614,1,30.85,0,0,0,0.52,0,0.52,0,0.52,3.1,0,1.03,0,5.69,0,0,0,0
4350,1809720,621847,-86.5371017,36.0405006,7587617,1614,1,143.5,0,0,0,0.93,2.31,0.93,0,0.93,5.58,0,1.86,0,12.54,0,0,0,0
4351,1809279,620379,-86.5384979,36.0363998,352123,1614,1,4.02,0,0,0,0.1,0,0.1,0,0.1,0.62,0,0.21,0,1.14,0,0,0,0
4352,1809826,619540,-86.5366974,36.0340996,489408,1614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4353,1809128,619589,-86.5390015,36.0343018,1430512,1614,1,40.23,0,0,0,0.21,0,0.21,0,0.21,1.24,0,0.41,0,2.27,0,0,0,0
4354,1807463,618322,-86.5446014,36.0307999,152622,1615,1,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4355,1807749,616873,-86.543602,36.0267982,128216,1615,1,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4356,1807254,617849,-86.5453033,36.0294991,226630,1615,1,22.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4357,1807413,618082,-86.5447998,36.0301018,137924,1615,1,17.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4358,1807319,617031,-86.5450974,36.0271988,182830,1615,1,22.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4359,1807526,616897,-86.5444031,36.0269012,140246,1615,1,14.31,0,0,0,0,0,0,0,0,14.11,0,0,0,14.11,0,0,0,0
4360,1807915,617485,-86.5430984,36.0284996,116465,1615,1,10.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4361,1806877,617101,-86.5466003,36.027401,188897,1615,1,25.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4362,1807991,616491,-86.5432968,36.0262985,304281,1615,1,26.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4363,1807253,617582,-86.5453033,36.0287018,191564,1615,1,17.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4364,1807969,616850,-86.5429001,36.0266991,125531,1615,1,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4365,1807272,618751,-86.5453033,36.0318985,113529,1615,1,13.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4366,1808159,618224,-86.5422974,36.0304985,242170,1615,1,26.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4367,1807070,618386,-86.5459976,36.030899,152286,1615,1,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4368,1807099,617062,-86.5457993,36.0273018,187268,1615,1,9.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4369,1807812,617275,-86.5434036,36.0279007,150173,1615,1,19.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4370,1807903,618336,-86.5447006,36.0303993,1708234,1615,1,164.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,1807418,625866,-86.544899,36.0514984,396695,1616,1,26.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,1806804,629076,-86.5470963,36.0602989,551261,1616,1,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,1807595,625278,-86.5442963,36.0499001,423448,1616,1,30.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4374,1807668,626735,-86.5440979,36.0539017,388306,1616,1,27.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4375,1807628,630099,-86.5442963,36.0630989,79788141,1616,1,183.42,0,0,0,4.48,0,4.48,21.33,4.48,26.87,0,8.96,4.79,75.39,0,0,0,0
4376,1807687,627650,-86.5440979,36.0564003,684392,1616,1,39.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4377,1804408,625173,-86.5550995,36.0494995,636944,1618,1,17.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378,1805609,625685,-86.5510025,36.0509987,588976,1618,1,35.94,0,0,0,0.64,0,0.64,0.75,0.64,3.81,3.84,1.27,0,11.58,0,0,0,0
4379,1806183,625933,-86.5491028,36.0517006,2042108,1618,1,107.81,0,0,0,1.27,0,1.27,1.5,1.27,7.62,0,2.54,0,15.48,0,0,0,0
4380,1805991,624503,-86.5496979,36.047699,3365795,1618,1,210.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381,1808187,624647,-86.5422974,36.0481987,1023368,1617,1,67.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382,1807494,623181,-86.5446014,36.0441017,81340,1617,1,9.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4383,1807678,623480,-86.5439987,36.044899,1233857,1617,1,100.25,0,0,0,0,0,0,0,0,0.78,0,0,0.41,1.19,0,0,0,0
4384,1807475,624587,-86.5447006,36.0480003,297822,1617,1,19.28,0,0,0,0,0,0,1.78,0,0,0,0,1.23,3.01,0,0,0,0
4385,1808331,622925,-86.5430984,36.0433006,3543825,1617,1,257.37,0,0,0,0,0,0,0,0,10.56,0,0,5.53,16.09,0,0,0,0
4386,1807109,622732,-86.5458984,36.0429001,489069,1617,1,46.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387,1805070,623372,-86.552803,36.0446014,601821,1622,1,47.26,0,0,0,0,0.23,0,0,0,0,0.23,0,0.32,0.78,0,0,0,0
4388,1804634,622996,-86.5542984,36.0435982,395354,1622,1,29.41,0,0,0,0,0.14,0,0,0,0,0.14,0,0.2,0.49,0,0,0,0
4389,1804950,623026,-86.5531998,36.0435982,353833,1622,1,27.31,0,0,0,0,0.13,0,0,0,0,0.13,0,0.18,0.45,0,0,0,0
4390,1805333,624287,-86.5514984,36.0461006,881134,1622,1,65.12,0,0,0,0,0.32,0,0,0,0,0.32,0,0.44,1.08,0,0,0,0
4391,1803835,623464,-86.5569992,36.0447998,2728048,1622,1,121.83,0,0,0,0,0.59,0,0,0,0,0.59,0,0.83,2.01,0,0,0,0
4392,1805216,623967,-86.552002,36.0451012,815340,1622,1,63.02,0,0,0,0,0.31,0,0,0,0,0.31,0,0.43,1.04,0,0,0,0
4393,1777367,704641,-86.6483002,36.2673988,86970,358,1,7.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4394,1771827,710630,-86.6672974,36.283699,11312022,358,1,0,0,0,0,0,0,0,0,0,102.46,0,0,0,102.46,0,0,0,0
4395,1769532,709309,-86.6750031,36.2801018,306764,358,1,24.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4396,1769700,710920,-86.6744995,36.2845001,55567778,358,1,158.13,0,0,0,0,0,0,0,0,0,0,163.93,0,163.93,0,0,0,0
4397,1778298,705291,-86.6452026,36.2691994,218252,358,1,10.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4398,1777412,704828,-86.648201,36.2678986,101958,358,1,12.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
